date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,sensey,Yahiko,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,Neji Hyuga,DeYsTrave,СОНЯ,Konan,Fludo,Ога Тацуми,Freir,Учиха Хидате,Гусь,треш,_ZeuS_,Канеки Учиха,Jugernaut,Kira,Deathstroke,_Indra_,Конс,Silf,Акасуна но Акира,герцогиня,-Uchiha-Artem-,Petrovich192,CM Punk,тихиЙ ужаС,Pain,zzStop,Социопат,LoLka 80 lvl,Mikadzuki,ArtiGarPotr,Mrak,Сбежавший Учиха,mazumuz,Кимимаро,Vizer fon Ghoul,Alukard,Нагато Пейн,Joker,Shiro,Ledi,Леди ангел,~TITAN~,Пчёлка,Тобирама Сенджу,L Lawliet,Scifsyyh,Firebug,Garadin,Хрустальный Лис,ШикамарУ,Kcapa,-Sally-,Последователь,Supa,Grimmjow,Ogawa,Джираия,~KiLLeR~,Акасуна_но_Сасори,Brave,Djons,Dead pool,Nikitoss,Учиха Обито,ArtOff,TipS,Сумасшедший,nom,Азура,Уайт,Crowley,_Призрак_,Senju Hashirama
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,РИДИК,-Tobi-,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Konan,Ога Тацуми,Freir,Учиха Хидате,Гусь,Jugernaut,Конс,треш,Kira,_ZeuS_,_Indra_,Канеки Учиха,Silf,Deathstroke,герцогиня,Petrovich192,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,zzStop,Mikadzuki,LoLka 80 lvl,Сбежавший Учиха,mazumuz,ArtiGarPotr,Sasuke,Son of Sparda,Vizer fon Ghoul,Mrak,Леди ангел,Нагато Пейн,Кимимаро,Ledi,Alukard,L Lawliet,Firebug,~TITAN~,Пчёлка,Garadin,Тобирама Сенджу,Scifsyyh,Хрустальный Лис,Brave,ШикамарУ,Ogawa,Последователь,~KiLLeR~,Kcapa,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,TipS,Djons,Учиха Обито,Dead pool,Nikitoss,Сумасшедший,Уайт,ArtOff,Торуне,nom,Mirajane,Азура,Джонни Блэк
20190109,135969,94358,93572,80003,77352,67304,64961,63858,61513,57649,57223,53441,52333,51538,49996,49961,43762,41035,39715,38869,37944,36837,36500,35908,35538,35470,31468,30808,30618,29184,29010,28942,28844,27866,27796,26872,26004,25485,25438,25363,25325,25014,24646,24533,24405,24184,23742,23595,22774,21730,21197,20606,19903,19278,19248,19002,18126,17588,17483,17393,17146,17055,17023,17016,16789,16744,16666,16262,15852,15718,15419,15414,15352,15331,14944,14103,14103,14005,13485,13341,13268,13192,12842,12608,12533,12487,12279,11850,11621,11596,11392,11211,11139,11085,11059,10604,10322,10101,10025,9877
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Konan,Ога Тацуми,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,треш,Kira,_ZeuS_,_Indra_,Silf,Канеки Учиха,Deathstroke,герцогиня,Petrovich192,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,ArtiGarPotr,Son of Sparda,Vizer fon Ghoul,Леди ангел,Mrak,Нагато Пейн,Ledi,Кимимаро,Alukard,L Lawliet,Firebug,~TITAN~,Garadin,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Последователь,Kcapa,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,TipS,Учиха Обито,Djons,Dead pool,Сумасшедший,Nikitoss,Уайт,ArtOff,Торуне,nom,Mirajane,Азура,Джонни Блэк
20190110,136187,94608,93679,80068,77468,67346,65049,63958,61674,57649,57353,53751,52556,51628,50140,49972,43820,41224,39729,38869,38026,36857,36643,35931,35636,35587,31584,30946,30668,29330,29010,28942,28844,28105,27937,26872,26155,25684,25438,25364,25325,25046,24704,24646,24405,24184,23916,23814,22839,21730,21197,20606,20038,19380,19278,19002,18215,17653,17526,17483,17176,17154,17119,17023,16827,16769,16744,16262,15889,15811,15419,15416,15414,15355,14944,14145,14103,14005,13524,13399,13299,13269,12842,12608,12533,12487,12279,11875,11718,11621,11392,11253,11211,11180,11059,10745,10322,10235,10025,9914
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Konan,Ога Тацуми,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,треш,Kira,_ZeuS_,_Indra_,Silf,Канеки Учиха,Deathstroke,Petrovich192,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,ArtiGarPotr,Леди ангел,Vizer fon Ghoul,Son of Sparda,Mrak,Нагато Пейн,Ledi,Кимимаро,Alukard,L Lawliet,Firebug,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Последователь,Kcapa,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Dead pool,Сумасшедший,Уайт,Nikitoss,ArtOff,Торуне,Mirajane,nom,Азура,Джонни Блэк
20190111,136490,94814,93953,80160,77541,67394,65144,64131,61796,57649,57482,53827,52820,51673,50196,50008,43884,41252,39733,38869,38091,36928,36798,35937,35784,35623,31683,31051,30712,29430,29010,28942,28894,28107,27977,26872,26205,25821,25438,25412,25325,25200,24846,24646,24405,24271,24184,24044,22889,21730,21197,20606,20185,19500,19278,19002,18258,17665,17557,17483,17364,17228,17223,17023,16900,16866,16744,16262,15928,15890,15501,15419,15414,15365,14944,14187,14103,14005,13563,13458,13366,13274,12842,12608,12533,12487,12279,11960,11898,11621,11392,11310,11287,11211,11059,10808,10332,10322,10025,9955
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Ога Тацуми,Konan,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,треш,Kira,_Indra_,_ZeuS_,Silf,Канеки Учиха,Deathstroke,Petrovich192,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,ArtiGarPotr,Леди ангел,Son of Sparda,Vizer fon Ghoul,Mrak,Нагато Пейн,Ledi,Кимимаро,Alukard,Firebug,L Lawliet,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Последователь,Kcapa,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Dead pool,Уайт,Сумасшедший,Nikitoss,ArtOff,Торуне,Mirajane,nom,Азура,Джонни Блэк
20190112,136541,94905,94031,80252,77616,67408,65229,64231,61812,57649,57526,53911,52879,51715,50290,50181,43926,41252,39735,38869,38182,36970,36848,35937,35819,35664,31750,31148,30754,29466,29010,28957,28942,28109,28001,26872,26249,25821,25438,25413,25345,25325,24999,24646,24405,24331,24184,24073,22919,21730,21197,20606,20268,19526,19278,19002,18293,17730,17598,17483,17436,17261,17240,17023,16969,16897,16744,16262,15987,15976,15533,15419,15414,15366,14944,14228,14103,14005,13588,13505,13452,13274,12842,12608,12533,12487,12279,12014,11902,11621,11392,11386,11340,11211,11059,10857,10476,10322,10025,10002
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Ога Тацуми,Konan,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,треш,Kira,_Indra_,_ZeuS_,Silf,Канеки Учиха,Deathstroke,Petrovich192,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,Леди ангел,ArtiGarPotr,Son of Sparda,Vizer fon Ghoul,Нагато Пейн,Mrak,Ledi,Кимимаро,Alukard,Firebug,L Lawliet,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Последователь,Kcapa,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Уайт,Dead pool,Сумасшедший,Nikitoss,ArtOff,Торуне,Mirajane,nom,Джонни Блэк,Азура
20190113,136653,95002,94081,80308,77668,67421,65307,64376,61963,57649,57579,54001,52955,51720,50401,50280,43979,41252,39755,38869,38274,37000,36898,35951,35862,35704,31793,31148,30760,29583,29010,28999,28942,28109,28001,26872,26298,25821,25438,25413,25409,25325,25082,24646,24405,24387,24184,24109,23064,21730,21197,20606,20268,19526,19278,19002,18326,17731,17648,17550,17483,17305,17274,17024,17023,16944,16744,16262,16083,16025,15584,15419,15415,15366,14944,14233,14103,14005,13628,13505,13497,13274,12842,12608,12533,12487,12279,12170,11916,11621,11403,11392,11346,11211,11059,10912,10520,10322,10028,10025
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,Tayuya,YuRaN III,Нет,Мастер ИП,Rock Lee,Yahiko,sensey,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,СОНЯ,Ога Тацуми,Konan,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,_Indra_,треш,Kira,_ZeuS_,Silf,Канеки Учиха,Petrovich192,Deathstroke,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,Леди ангел,ArtiGarPotr,Vizer fon Ghoul,Son of Sparda,Нагато Пейн,Mrak,Ledi,Кимимаро,Alukard,Firebug,L Lawliet,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Kcapa,Последователь,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Уайт,Dead pool,Сумасшедший,Nikitoss,ArtOff,Торуне,Mirajane,nom,Джонни Блэк,Азура
20190114,136703,95075,94174,80402,77755,67459,65377,64397,62013,57649,57623,54086,52989,51809,50623,50617,44004,41252,39755,38869,38353,37058,36935,35956,35884,35744,31835,31217,30844,29744,29010,28999,28942,28109,28001,26872,26338,25821,25471,25438,25413,25325,25166,24646,24457,24405,24187,24150,23143,21730,21197,20606,20268,19526,19278,19002,18383,17803,17687,17601,17483,17351,17347,17093,17023,16994,16744,16262,16172,16052,15624,15419,15415,15366,14944,14314,14103,14005,13673,13541,13522,13274,12842,12608,12533,12487,12279,12170,11923,11621,11477,11392,11346,11211,11059,10950,10590,10322,10079,10025
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,YuRaN III,Tayuya,Нет,Мастер ИП,Rock Lee,sensey,Yahiko,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,Ога Тацуми,СОНЯ,Konan,Учиха Хидате,Freir,Гусь,Jugernaut,Конс,_Indra_,треш,Kira,_ZeuS_,Silf,Канеки Учиха,Petrovich192,Deathstroke,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,Леди ангел,ArtiGarPotr,Vizer fon Ghoul,Son of Sparda,Нагато Пейн,Ledi,Mrak,Кимимаро,Firebug,Alukard,L Lawliet,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Kcapa,Последователь,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Уайт,Dead pool,Сумасшедший,Nikitoss,ArtOff,Торуне,Mirajane,nom,Джонни Блэк,Азура
20190115,136768,95213,94261,80459,77880,67469,65431,64420,62053,57666,57649,54191,53067,51855,50817,50745,44038,41252,39871,38869,38374,37091,36991,35972,35920,35797,31878,31301,30888,29785,29059,29010,28942,28109,28075,26872,26388,25821,25601,25438,25413,25325,25225,24646,24506,24405,24187,24150,23220,21730,21197,20606,20269,19526,19278,19002,18436,17843,17737,17653,17483,17431,17385,17117,17040,17023,16744,16265,16262,16128,15624,15419,15415,15366,14944,14351,14103,14005,13734,13618,13530,13274,12842,12608,12533,12487,12279,12174,11937,11621,11505,11392,11346,11211,11059,10997,10590,10322,10112,10025
date,Джирайя,Тень,Uchiha Madara,AloneInTheDark,Shisui,Orochimaru,Rosich,Сайдзо,Айзен,YuRaN III,Tayuya,Нет,Мастер ИП,Rock Lee,sensey,Yahiko,Хедин,Kirishima Touka,Вулкан,misha10x10x,Социопат_мл,KillerNick,Rokyro Rau,Шикигами,-Tobi-,РИДИК,Trigun,DeYsTrave,Neji Hyuga,Fludo,Ога Тацуми,СОНЯ,Konan,Freir,Учиха Хидате,Гусь,Jugernaut,Конс,_Indra_,треш,Kira,_ZeuS_,Silf,Канеки Учиха,Petrovich192,Deathstroke,герцогиня,Акасуна но Акира,-Uchiha-Artem-,CM Punk,тихиЙ ужаС,Pain,Социопат,Mikadzuki,zzStop,LoLka 80 lvl,Сбежавший Учиха,mazumuz,Sasuke,Леди ангел,Vizer fon Ghoul,ArtiGarPotr,Son of Sparda,Нагато Пейн,Ledi,Mrak,Кимимаро,Firebug,Alukard,L Lawliet,Garadin,~TITAN~,Пчёлка,Тобирама Сенджу,Scifsyyh,Brave,Хрустальный Лис,ШикамарУ,Ogawa,Kcapa,Последователь,~KiLLeR~,-Sally-,Supa,Grimmjow,Джираия,Акасуна_но_Сасори,Учиха Обито,TipS,Djons,Уайт,Dead pool,Сумасшедший,Nikitoss,ArtOff,Торуне,Mirajane,nom,Джонни Блэк,Азура
20190116,136930,95358,94560,80513,77922,67478,65491,64514,62173,57711,57649,54288,53109,51897,50905,50853,44089,41252,39889,38869,38374,37144,37038,35977,35955,35836,31921,31364,30929,29819,29074,29010,28942,28114,28109,26872,26410,25821,25706,25438,25413,25325,25324,24646,24554,24405,24187,24151,23266,21730,21197,20606,20269,19526,19278,19002,18473,17889,17754,17684,17508,17483,17443,17151,17058,17023,16744,16357,16262,16255,15626,15419,15415,15366,14944,14394,14103,14005,13762,13683,13561,13274,12842,12608,12533,12487,12279,12176,11944,11621,11535,11392,11346,11211,11059,11046,10644,10322,10149,10025
