date,Джирайя,Майто Гай,Uchiha Madara,Shisui,AloneInTheDark,Айзен,Rosich,sensey,YuRaN III,Yahiko,Сайдзо,Нет,Orochimaru,Мастер ИП,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,Вулкан,misha10x10x,DeYsTrave,Kirishima Touka,Petrovich192,Jugernaut,Neji Hyuga,Fludo,сноК,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,СОНЯ,Vizer fon Ghoul,Konan,Нагато Пейн,ArtiGarPotr,-Uchiha-Artem-,Kcapa,Гусь,герцогиня,Izaya Orihara,Firebug,CM Punk,треш,_ZeuS_,Канеки Учиха,Deathstroke,Mikadzuki,Andara,Торуне,L Lawliet,Pain,Joker,mazumuz,тихиЙ ужаС,Ledi,Сбежавший Учиха,Garadin,Социопат,Brave,zzStop,Курама Якумо,LoLka 80 lvl,Магистр,Изуки Мидория,Хичиго Широсаки,ШикамарУ,Mrak,Кимимаро,Тобирама Сенджу,Ogawa,Alukard,Mirajane,Пчёлка,Djons,~TITAN~,Scifsyyh,Последователь,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,Хрустальный Лис,StanLee,Корвин,-Sally-,Supa,Grimmjow,Джираия,Уайт,Акасуна_но_Сасори
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,тихиЙ ужаС,Курама Якумо,Ledi,Большой Брат,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Кимимаро,Г а а р а,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,Тендо Нагато,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200222,171184,124136,123694,102304,101310,99425,89376,81209,76962,76408,75562,73512,72577,70007,61921,57649,56563,55627,55142,49197,46336,46196,43331,43291,42868,41800,41367,41252,40577,40356,40230,39473,39349,38056,35704,33718,33361,32988,31089,30520,30317,29497,29133,29010,28942,28786,27937,27592,27242,26870,26526,26233,26158,25888,25438,25325,24689,24646,24526,23440,23282,23182,22095,21708,21201,21084,20970,20963,20870,20269,20197,19903,19278,19007,18581,18530,17533,17023,16744,16615,16578,16473,16334,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,13855,13645,12919,12842,12632,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,тихиЙ ужаС,Курама Якумо,Большой Брат,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Кимимаро,Г а а р а,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,Тендо Нагато,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200223,171240,124186,123735,102352,101362,99490,89428,81254,77026,76408,75562,73512,72577,70007,61921,57649,56606,55678,55142,49197,46336,46196,43331,43291,42868,41800,41367,41252,40577,40356,40230,39473,39349,38056,35716,33718,33361,32988,31133,30520,30317,29497,29143,29010,28942,28786,27937,27592,27320,26870,26526,26233,26158,25889,25438,25325,24689,24646,24526,23440,23282,23182,22104,21708,21201,21130,21032,20970,20870,20269,20197,19903,19278,19007,18581,18530,17533,17023,16744,16674,16578,16473,16355,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,13855,13706,12946,12842,12676,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,тихиЙ ужаС,Курама Якумо,Большой Брат,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Г а а р а,Кимимаро,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200224,171292,124236,123765,102400,101609,99535,89658,81298,77195,76408,75562,73512,72577,70007,61921,57649,56648,55863,55142,49197,46338,46196,43331,43291,42868,41800,41367,41252,40598,40356,40230,39473,39349,38056,35752,33718,33361,32988,31179,30520,30317,29497,29358,29010,28942,28786,27937,27592,27352,26870,26526,26233,26158,25891,25438,25325,24689,24646,24526,23440,23282,23182,22129,21708,21201,21176,21056,20970,20870,20269,20197,19903,19278,19007,18581,18548,17533,17023,16857,16744,16578,16473,16379,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,13885,13855,12966,12842,12677,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,тихиЙ ужаС,Большой Брат,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Г а а р а,Кимимаро,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200225,171345,124286,123933,102449,101665,99581,89843,81344,77296,76499,75563,73512,72577,70007,61921,57649,56741,55895,55142,49197,46338,46196,43331,43291,42868,41800,41367,41252,40621,40356,40230,39473,39349,38056,35845,33718,33361,32988,31204,30520,30317,29497,29402,29010,28942,28786,27937,27592,27401,26870,26526,26233,26158,25891,25438,25325,24689,24646,24526,23440,23282,23182,22129,21708,21223,21201,21109,20970,20870,20269,20197,19940,19278,19007,18581,18548,17533,17023,16884,16744,16578,16473,16427,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,13929,13855,12983,12842,12677,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,тихиЙ ужаС,Большой Брат,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Г а а р а,Кимимаро,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200226,171398,124335,124010,102496,101717,99626,90058,81389,77326,76545,75563,73512,72577,70007,61921,57649,56835,55936,55143,49197,46338,46196,43331,43291,42868,41800,41367,41252,40629,40356,40230,39473,39349,38056,35898,33718,33361,32988,31241,30520,30317,29497,29447,29010,28942,28837,27937,27592,27412,26870,26526,26233,26158,25939,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21269,21201,21153,20970,20870,20269,20197,19953,19278,19007,18581,18548,17533,17023,16943,16744,16578,16473,16448,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,13973,13855,13009,12842,12711,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,тихиЙ ужаС,Большой Брат,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Mrak,Г а а р а,Кимимаро,Ogawa,Alukard,Djons,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200227,171453,124385,124060,102544,101786,99635,90113,81432,77375,76592,75563,73512,72577,70007,61921,57649,56880,55992,55143,49197,46338,46196,43331,43291,42868,41800,41367,41252,40635,40356,40230,39473,39349,38056,35910,33718,33361,32988,31312,30520,30317,29497,29447,29010,28942,28885,27937,27592,27465,26870,26526,26233,26158,25987,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21305,21201,21196,20970,20870,20269,20197,19953,19278,19007,18581,18548,17533,17023,16973,16744,16578,16473,16468,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,14015,13855,13040,12842,12755,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Konan,Гаара,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Ogawa,Djons,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,-Sally-,Катаямо,Supa,Grimmjow
20200228,171506,124434,124113,102592,101841,99664,90159,81474,77442,76640,75563,73512,72577,70007,61921,57649,56927,55992,55143,49197,46398,46196,43331,43291,42868,41800,41367,41252,40645,40356,40230,39473,39349,38056,35910,33718,33361,32988,31331,30520,30317,29497,29447,29010,28942,28929,27937,27592,27522,26870,26526,26233,26158,26028,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21319,21245,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17533,17028,17023,16744,16578,16487,16473,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,14060,13855,13056,12842,12799,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,СОНЯ,Гаара,Konan,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Ogawa,Djons,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Тендо Нагато,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200229,171560,124484,124162,102641,101904,99747,90207,81521,77472,76684,75563,73512,72577,70007,61921,57649,56974,55992,55143,49197,46447,46196,43331,43291,42868,41800,41367,41252,40645,40356,40230,39473,39349,38056,35929,33718,33361,32988,31378,30520,30317,29497,29447,29010,28996,28942,27937,27592,27566,26870,26526,26233,26158,26074,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21348,21290,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17533,17055,17023,16744,16578,16492,16473,16222,15694,15531,15411,15376,15083,14639,14181,14180,14105,14088,13855,13088,12844,12842,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,Гаара,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Andara,Гусь,CM Punk,герцогиня,Izaya Orihara,Mikadzuki,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Ogawa,Djons,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,TheJoker,StanLee,Тендо Нагато,Хрустальный Лис,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200301,171613,124533,124196,102689,101948,99794,90272,81557,77540,76695,75563,73512,72577,70007,61921,57649,57018,55992,55143,49197,46489,46196,43331,43291,42868,41800,41367,41252,40671,40356,40230,39473,39349,38056,35988,33718,33361,32988,31429,30520,30317,29497,29447,29035,29010,28942,27937,27592,27581,26870,26526,26233,26158,26122,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21385,21333,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17567,17113,17023,16744,16578,16531,16473,16248,15694,15531,15411,15376,15083,14639,14181,14180,14148,14105,13855,13122,12885,12842,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,Гаара,СОНЯ,Konan,ArtiGarPotr,Andara,-Uchiha-Artem-,Гусь,CM Punk,герцогиня,Mikadzuki,Izaya Orihara,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Ogawa,Djons,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,Тендо Нагато,TheJoker,StanLee,Хрустальный Лис,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200302,171666,124585,124261,102738,101993,99839,90301,81608,77588,76695,75563,73512,72577,70007,61921,57649,57063,55992,55143,49197,46490,46196,43331,43291,42868,41800,41367,41252,40692,40356,40230,39473,39372,38056,36047,33718,33361,32988,31470,30520,30317,29497,29447,29049,29010,28942,27937,27619,27592,26870,26526,26233,26163,26158,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21399,21362,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17569,17155,17023,16744,16578,16571,16473,16282,15694,15531,15411,15376,15083,14639,14192,14181,14180,14105,13855,13164,12897,12842,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,Гаара,СОНЯ,Konan,ArtiGarPotr,Andara,-Uchiha-Artem-,Гусь,CM Punk,герцогиня,Mikadzuki,Izaya Orihara,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Djons,Ogawa,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,Тендо Нагато,TheJoker,StanLee,Хрустальный Лис,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200303,171719,124633,124323,102785,102047,99879,90362,81652,77620,76695,75664,73512,72577,70007,61921,57649,57104,55992,55143,49197,46504,46196,43331,43291,42868,41800,41367,41252,40704,40356,40230,39473,39394,38056,36102,33718,33361,32988,31505,30520,30317,29497,29447,29105,29010,28942,27937,27619,27592,26870,26526,26233,26208,26158,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21431,21418,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17596,17187,17023,16744,16592,16578,16473,16282,15694,15531,15411,15376,15083,14639,14227,14181,14180,14105,13855,13190,12930,12842,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,Гаара,СОНЯ,Konan,ArtiGarPotr,Andara,-Uchiha-Artem-,Гусь,CM Punk,Mikadzuki,герцогиня,Izaya Orihara,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Djons,Ogawa,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,Тендо Нагато,TheJoker,StanLee,Хрустальный Лис,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200304,171738,124683,124372,102833,102103,99928,90412,81696,77682,76695,75713,73512,72577,70007,61921,57649,57159,55992,55143,49197,46504,46196,43331,43291,42868,41800,41367,41252,40710,40356,40230,39473,39468,38056,36146,33718,33361,32988,31554,30520,30317,29497,29447,29147,29010,28942,27937,27619,27592,26870,26526,26257,26233,26158,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21565,21458,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17596,17241,17023,16744,16624,16578,16473,16282,15694,15531,15411,15376,15083,14639,14280,14181,14180,14105,13855,13216,12973,12842,12608,12535
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Нет,Сайдзо,Мастер ИП,Orochimaru,Rock Lee,Tayuya,Rokyro Rau,Хедин,РИДИК,-Tobi-,Kira,KillerNick,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,Конс,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Vizer fon Ghoul,Учиха Хидате,Freir,Нагато Пейн,Firebug,Гаара,СОНЯ,Konan,ArtiGarPotr,Andara,-Uchiha-Artem-,Гусь,CM Punk,Mikadzuki,герцогиня,Izaya Orihara,треш,_ZeuS_,Торуне,Канеки Учиха,Deathstroke,Pain,Младший Брат,L Lawliet,Garadin,mazumuz,Курама Якумо,Большой Брат,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Хичиго Широсаки,zzStop,LoLka 80 lvl,ШикамарУ,Изуки Мидория,Тобирама Сенджу,Г а а р а,Mrak,Кимимаро,Djons,Ogawa,Alukard,Последователь,Mirajane,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,_Призрак_,Тендо Нагато,TheJoker,StanLee,Хрустальный Лис,Корвин,Флэш,Катаямо,-Sally-,Supa,Grimmjow
20200305,171829,124732,124404,102878,102157,99969,90466,81740,77731,76695,75713,73512,72577,70007,61921,57649,57203,55992,55143,49197,46504,46196,43331,43291,42868,41800,41367,41252,40712,40356,40230,39473,39468,38056,36190,33718,33361,32988,31592,30520,30317,29497,29447,29196,29010,28942,27937,27619,27592,26870,26526,26257,26233,26158,25438,25325,24689,24646,24526,23440,23282,23182,22158,21708,21584,21496,21201,20970,20870,20269,20197,19953,19278,19007,18581,18548,17628,17285,17023,16744,16657,16578,16473,16282,15694,15531,15411,15376,15083,14639,14324,14181,14180,14105,13855,13252,13005,12842,12608,12535
